"Country","Category","Flow name","Flow code","Flow unit","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Slovenia","Metal ores","Material Footprint (RMC)","MF","t","","","","","","","","","","","","","","","","","","","","","","","1292579","1500650","1601238","1984714","1977275","2139299","2393075","2661304","2855730","2865770","2790114","2702196","2986835","3198465","3366873","3973399","3898284","3468055","3311831","3275986","2977625","2927357","2771425","2499598","2670158","2888710","2967822","3118137","2999140","3549712","3401769","3583498","3705073"
"Solomon Islands","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Solomon Islands","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Solomon Islands","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","235","0","298","1103","372","2762","64777","15216","63627","51656","61336","60771","64193","65767","67528","69277"
"Solomon Islands","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","7","360","476","365","551","416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1447","0","8005","5220","5007","4982","9321","22433","20732","18954","19387","18926","19307","19931","20734","21396"
"Somalia","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Somalia","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Somalia","Metal ores","Exports","EXP","t","8","10","3","94","0","0","1","2","1","9","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Somalia","Metal ores","Imports","IMP","t","3632","4230","2337","3201","3924","3000","2892","5060","2451","2957","1738","133","328","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Somalia","Metal ores","Material Footprint (RMC)","MF","t","24876","23671","32116","30633","32005","35236","37920","20404","18581","17413","17514","19612","20278","19117","21043","23717","21854","22475","22283","23216","26404","9682","18637","17659","21401","28515","52453","41449","64959","70540","87347","71108","94057","159817","209999","267483","333229","461551","462380","271526","304464","480633","733873","913776","1142057","1625356","1737833","1994808","1997904","2213811","1723584","1609276","1916187","2003644","2095930"
"South Africa","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Africa","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Africa","Metal ores","Exports","EXP","t","2317377","0","0","0","6897778","6175102","9953088","17591495","17891905","22462859","20471674","22104003","7419025","15622264","22183204","0","0","0","0","0","0","0","17144931","18930290","26546918","24062241","19975046","20844489","21605761","30708647","34649606","33459561","36816385","40961095","36739035","44851340","41067946","51888569","52901527","64248461","71807073","78561039","82942301","93173762","99282489","96995324","92477013","104269535","103734760","111387228","111242701","116145839","118857827","121996972","125312317"
"South Africa","Metal ores","Imports","IMP","t","2689457","0","0","0","1690755","1493157","909342","474924","473412","545550","644497","916552","786220","790151","855972","751799","0","0","0","0","0","0","775779","800534","879100","1230292","1788355","1904341","1919534","2043408","2883938","2479288","2723283","2924274","3264772","3381482","3871328","3783637","3500874","2938747","3525244","4169961","4172830","4694321","3790675","4367204","3730795","3370951","3384509","3241558","3156344","3187387","3216249","3249583","3259716"
"South Africa","Metal ores","Material Footprint (RMC)","MF","t","21569826","21045752","19815991","22651666","25470855","21510872","19526052","17739510","16968039","18447250","22914215","23026015","21271525","23123623","24826399","20114933","19761485","22408045","22427331","22620184","24216409","24501103","21692780","21764935","21099606","20462668","18394638","22114964","21155714","19728578","20588799","24601155","32540940","43361380","35299014","40831503","47767988","49402246","44966423","51488532","48457351","47351715","47829791","48674708","43128963","42034372","37856087","35393719","36098084","36168945","31087682","32917542","32352590","31400266","32157980"
"South Korea","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Korea","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Korea","Metal ores","Exports","EXP","t","547830","689326","1225586","1342216","1603948","1259598","1769487","1827070","2236283","3686258","5569398","6658992","6707994","7434683","7324317","6610454","6906012","7331273","8713044","8562450","8368483","8783532","11662388","13197925","10995526","11028445","11356182","13166591","19446336","15893924","16127155","16190591","15334051","16799419","18185058","19327405","21751387","22717572","24793189","24214861","28557590","33586533","34965844","33477086","36018642","34837486","34365483","19761559","18802721","18890873","18964493","19636965","20023334","20499421","21018794"
"South Korea","Metal ores","Imports","IMP","t","734199","1002576","1445129","2610433","3525356","2991896","4229181","6522556","7523087","11254921","12633645","15319826","14221517","13704072","15306831","16891005","17767788","25462381","27644371","29558646","31361912","41760942","42291878","46434019","49129530","53236346","54127594","57909319","45806303","54377344","60134180","65482673","66691399","68957916","73243528","73365361","76929430","83640292","90704348","74677437","95541018","102468179","101061407","97778427","111172214","111195138","111002074","102302389","100389178","101837691","98418287","100621207","102028502","103556442","104653851"
"South Korea","Metal ores","Material Footprint (RMC)","MF","t","20758651","20992782","21401007","23810473","28394055","28010510","34888085","38446852","40131342","45153250","41130718","44198290","46655455","50272445","57913828","62130316","62012457","72255491","86583264","102761444","108180017","114046467","121365395","120703215","136323207","141228022","149636402","142866967","104572891","118401014","156999721","169140027","178221456","185085737","182478680","191136125","199351728","211957914","179155048","186421002","175362970","177337477","168815163","172314046","171692378","174360483","178878154","196628259","186112931","191263271","215280408","227503623","212286362","209763533","214207753"
"South Sudan","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Sudan","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Sudan","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Sudan","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Sudan","Metal ores","Material Footprint (RMC)","MF","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","834","486","453670","542002","589370","840778","923162","651057","558297","320886","245950","15254958","452849","454047","437624","452603"
"South Yemen","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Yemen","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Yemen","Metal ores","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","749","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Yemen","Metal ores","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21064","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"South Yemen","Metal ores","Material Footprint (RMC)","MF","t","183693","183917","188792","192418","177907","174860","173604","165530","162921","153959","148777","148829","157218","162633","157413","154924","134262","117162","107412","102626","179890","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spain","Excavated earthen materials (including soil) nec","Exports","EXP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spain","Excavated earthen materials (including soil) nec","Imports","IMP","t","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Spain","Metal ores","Exports","EXP","t","2888366","3766932","4215743","3845130","4610857","4428051","5716576","5157473","7202041","7490553","7952151","7652089","8109250","8301372","9805749","11209510","8095922","7949340","7610985","6672856","7285707","8419554","8167856","8994286","9457796","8748332","9218992","8334618","8071428","8203199","9276229","9023513","8728257","9464706","9936197","10466903","10672059","11831006","14170004","12701140","14051921","15252480","15355883","15820334","15999109","16100879","15652029","12058103","12393157","12383082","12087397","12679208","13133571","13599337","14063912"
"Spain","Metal ores","Imports","IMP","t","6372220","5051459","6511900","7580866","8164551","9848907","10640886","7921743","7198693","8555605","8588815","8461410","8381234","7967435","8726063","9565454","10035644","11670450","11645127","14052767","14391985","15454213","15055264","13918250","16404217","18850827","18725680","19846958","22663433","24104846","24720431","26233503","26620985","27982957","29007694","29026136","32347977","32553406","30010868","19744031","24015873","23715565","21931213","24138730","25415414","25694649","24297808","23000710","24917435","23428300","22177133","23178060","23912942","24577325","25188209"
